194,Wooper,55,45,45,25,25,15,water,ground,2,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
195,Quagsire,95,85,85,65,65,35,water,ground,2,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
196,Espeon,65,65,60,130,95,110,psychic,,2,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
197,Umbreon,95,65,110,60,130,65,dark,,2,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
198,Murkrow,60,85,42,85,42,91,dark,flying,2,0,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1
199,Slowking,95,75,80,100,110,30,water,psychic,2,0,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5
200,Misdreavus,60,60,60,85,85,85,ghost,,2,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
201,Unown,48,72,48,72,48,48,psychic,,2,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
202,Wobbuffet,190,33,58,33,58,33,psychic,,2,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
203,Girafarig,70,80,65,90,65,85,normal,psychic,2,0,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1
204,Pineco,50,65,90,35,35,15,bug,,2,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
205,Forretress,75,90,140,60,60,40,bug,steel,2,0,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1
206,Dunsparce,100,70,70,65,65,45,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
207,Gligar,65,75,105,35,65,85,ground,flying,2,0,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2
208,Steelix,75,125,230,55,95,30,steel,ground,2,0,0.5,1,0.5,0,0.5,2,2,0.5,1,1,2,1,0.5,0,0.5,0.25,0.5,2
209,Snubbull,60,80,50,40,40,30,fairy,,2,0,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1
210,Granbull,90,120,75,60,60,45,fairy,,2,0,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1
211,Qwilfish,65,95,85,55,55,85,water,poison,2,0,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5
212,Scizor,70,150,140,65,100,75,bug,steel,2,0,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1
213,Shuckle,20,10,230,10,230,5,bug,rock,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2
214,Heracross,80,185,115,40,105,75,bug,fighting,2,0,0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1
215,Sneasel,55,95,55,35,75,115,dark,ice,2,0,2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1
216,Teddiursa,60,80,50,50,50,40,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
217,Ursaring,90,130,75,75,75,55,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
218,Slugma,40,40,40,70,40,20,fire,,2,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
219,Magcargo,60,50,120,90,80,30,fire,rock,2,0,0.5,1,1,1,0.5,2,0.25,0.5,1,1,4,0.5,0.5,0.5,1,2,1,4
220,Swinub,50,50,40,30,30,50,ice,ground,2,0,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2
221,Piloswine,100,100,80,60,60,50,ice,ground,2,0,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2
222,Corsola,65,55,95,65,95,35,water,rock,2,0,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1
223,Remoraid,35,65,35,65,35,65,water,,2,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
224,Octillery,75,105,75,105,75,45,water,,2,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
225,Delibird,45,55,45,65,45,75,ice,flying,2,0,0.5,1,1,2,1,1,2,1,1,0.5,0,1,1,1,1,4,2,1
226,Mantine,85,40,70,80,140,70,water,flying,2,0,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5
227,Skarmory,65,80,140,40,70,70,steel,flying,2,0,0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1
228,Houndour,45,60,30,80,50,65,dark,fire,2,0,1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2
229,Houndoom,75,90,90,140,90,115,dark,fire,2,0,1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2
230,Kingdra,75,95,95,95,95,85,water,dragon,2,0,1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25
231,Phanpy,90,60,60,40,40,40,ground,,2,0,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2
232,Donphan,90,120,120,60,60,50,ground,,2,0,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2
233,Porygon2,85,80,90,105,95,60,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
234,Stantler,73,95,62,85,65,85,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
235,Smeargle,55,20,35,20,45,75,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
236,Tyrogue,35,35,35,35,35,35,fighting,,2,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
237,Hitmontop,50,95,95,35,110,70,fighting,,2,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
238,Smoochum,45,30,15,85,65,65,ice,psychic,2,0,2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1
239,Elekid,45,63,37,65,55,95,electric,,2,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
240,Magby,45,75,37,70,55,83,fire,,2,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
241,Miltank,95,80,105,40,70,100,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
242,Blissey,255,10,10,75,135,55,normal,,2,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
243,Raikou,90,85,75,115,100,115,electric,,2,1,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
244,Entei,115,115,85,90,75,100,fire,,2,1,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
245,Suicune,100,75,115,90,115,85,water,,2,1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
246,Larvitar,50,64,50,45,50,41,rock,ground,2,0,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4
247,Pupitar,70,84,70,65,70,51,rock,ground,2,0,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4
248,Tyranitar,100,164,150,95,120,71,rock,dark,2,0,2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2
249,Lugia,106,90,130,90,154,110,psychic,flying,2,1,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1
250,Ho-Oh,106,130,90,110,154,90,fire,flying,2,1,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2
251,Celebi,100,100,100,100,100,100,psychic,grass,2,1,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5
252,Treecko,40,45,35,65,55,70,grass,,3,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
253,Grovyle,50,65,45,85,65,95,grass,,3,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
254,Sceptile,70,110,75,145,85,145,grass,,3,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
255,Torchic,45,60,40,70,50,45,fire,,3,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
256,Combusken,60,85,60,85,60,55,fire,fighting,3,0,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2
257,Blaziken,80,160,80,130,80,100,fire,fighting,3,0,0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2
258,Mudkip,50,70,50,50,50,40,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
259,Marshtomp,70,85,70,60,70,50,water,ground,3,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
260,Swampert,100,150,110,95,110,70,water,ground,3,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
261,Poochyena,35,55,35,30,30,35,dark,,3,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
262,Mightyena,70,90,70,60,60,70,dark,,3,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
263,Zigzagoon,38,30,41,30,41,60,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
264,Linoone,78,70,61,50,61,100,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
265,Wurmple,45,45,35,20,30,20,bug,,3,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
266,Silcoon,50,35,55,25,25,15,bug,,3,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
267,Beautifly,60,70,50,100,50,65,bug,flying,3,0,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1
268,Cascoon,50,35,55,25,25,15,bug,,3,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
269,Dustox,60,50,70,50,90,65,bug,poison,3,0,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1
270,Lotad,40,30,30,40,50,30,water,grass,3,0,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25
271,Lombre,60,50,50,60,70,50,water,grass,3,0,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25
272,Ludicolo,80,70,70,90,100,70,water,grass,3,0,2,1,1,1,1,1,1,2,1,1,0.5,1,1,2,1,1,0.5,0.25
273,Seedot,40,40,50,30,30,30,grass,,3,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
274,Nuzleaf,70,70,40,60,40,60,grass,dark,3,0,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5
275,Shiftry,90,100,60,90,60,80,grass,dark,3,0,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5
276,Taillow,40,55,30,30,30,85,normal,flying,3,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
277,Swellow,60,85,60,75,50,125,normal,flying,3,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
278,Wingull,40,30,30,55,30,85,water,flying,3,0,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5
279,Pelipper,60,50,100,95,70,65,water,flying,3,0,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5
280,Ralts,28,25,25,45,35,40,psychic,fairy,3,0,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1
281,Kirlia,38,35,35,65,55,50,psychic,fairy,3,0,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1
282,Gardevoir,68,85,65,165,135,100,psychic,fairy,3,0,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1
283,Surskit,40,30,32,50,52,65,bug,water,3,0,1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5
284,Masquerain,70,60,62,100,82,80,bug,flying,3,0,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1
285,Shroomish,60,40,60,40,60,35,grass,,3,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
286,Breloom,60,130,80,60,60,70,grass,fighting,3,0,1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5
287,Slakoth,60,60,60,35,35,30,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
288,Vigoroth,80,80,80,55,55,90,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
289,Slaking,150,160,100,95,65,100,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
290,Nincada,31,45,90,30,30,40,bug,ground,3,0,1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2
291,Ninjask,61,90,45,50,50,160,bug,flying,3,0,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1
292,Shedinja,1,90,45,30,30,40,bug,ghost,3,0,0.5,2,1,1,1,0,2,2,2,0.5,0.5,1,0,0.5,1,2,1,1
293,Whismur,64,51,23,51,23,28,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
294,Loudred,84,71,43,71,43,48,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
295,Exploud,104,91,63,91,73,68,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
296,Makuhita,72,60,30,20,30,25,fighting,,3,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
297,Hariyama,144,120,60,40,60,50,fighting,,3,0,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1
298,Azurill,50,20,40,20,40,20,normal,fairy,3,0,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1
299,Nosepass,30,45,135,45,90,30,rock,,3,0,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
300,Skitty,50,45,45,35,35,50,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
301,Delcatty,70,65,65,55,55,90,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
302,Sableye,50,85,125,85,115,20,dark,ghost,3,0,1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1
303,Mawile,50,105,125,55,95,50,steel,fairy,3,0,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1
304,Aron,50,70,100,40,40,30,steel,rock,3,0,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2
305,Lairon,60,90,140,50,50,40,steel,rock,3,0,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2
306,Aggron,70,140,230,60,80,50,steel,rock,3,0,0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2
307,Meditite,30,40,55,40,55,60,fighting,psychic,3,0,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1
308,Medicham,60,100,85,80,85,100,fighting,psychic,3,0,1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1
309,Electrike,40,45,40,65,40,65,electric,,3,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
310,Manectric,70,75,80,135,80,135,electric,,3,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
311,Plusle,60,50,40,85,75,95,electric,,3,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
312,Minun,60,40,50,75,85,95,electric,,3,0,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
313,Volbeat,65,73,75,47,85,85,bug,,3,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
314,Illumise,65,47,75,73,85,85,bug,,3,0,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1
315,Roselia,50,60,45,100,80,65,grass,poison,3,0,1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5
316,Gulpin,70,43,53,43,53,40,poison,,3,0,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1
317,Swalot,100,73,83,73,83,55,poison,,3,0,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1
318,Carvanha,45,90,20,65,20,65,water,dark,3,0,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5
319,Sharpedo,70,140,70,110,65,105,water,dark,3,0,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5
320,Wailmer,130,70,35,70,35,60,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
321,Wailord,170,90,45,90,45,60,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
322,Numel,60,60,40,65,45,35,fire,ground,3,0,0.5,1,1,0,0.5,1,0.5,1,1,1,2,1,1,0.5,1,1,0.5,4
323,Camerupt,70,120,100,145,105,20,fire,ground,3,0,0.5,1,1,0,0.5,1,0.5,1,1,1,2,1,1,0.5,1,1,0.5,4
324,Torkoal,70,85,140,85,70,20,fire,,3,0,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2
325,Spoink,60,25,35,70,80,60,psychic,,3,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
326,Grumpig,80,45,65,90,110,80,psychic,,3,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
327,Spinda,60,60,60,60,60,60,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
328,Trapinch,45,100,45,45,45,10,ground,,3,0,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2
329,Vibrava,50,70,50,50,50,70,ground,dragon,3,0,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1
330,Flygon,80,100,80,80,80,100,ground,dragon,3,0,1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1
331,Cacnea,50,85,40,85,40,35,grass,,3,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
332,Cacturne,70,115,60,115,60,55,grass,dark,3,0,4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5
333,Swablu,45,40,60,40,75,50,normal,flying,3,0,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1
334,Altaria,75,110,110,110,105,80,dragon,flying,3,0,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5
335,Zangoose,73,115,60,60,60,90,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
336,Seviper,73,100,60,100,60,65,poison,,3,0,0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1
337,Lunatone,90,55,65,95,85,70,rock,psychic,3,0,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2
338,Solrock,90,95,85,55,65,70,rock,psychic,3,0,2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2
339,Barboach,50,48,43,46,41,60,water,ground,3,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
340,Whiscash,110,78,73,76,71,60,water,ground,3,0,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1
341,Corphish,43,80,65,50,35,35,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
342,Crawdaunt,63,120,85,90,55,55,water,dark,3,0,2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5
343,Baltoy,40,40,55,40,70,55,ground,psychic,3,0,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2
344,Claydol,60,70,105,70,120,75,ground,psychic,3,0,2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2
345,Lileep,66,41,77,61,87,23,rock,grass,3,0,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1
346,Cradily,86,81,97,81,107,43,rock,grass,3,0,2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1
347,Anorith,45,95,50,40,50,75,rock,bug,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2
348,Armaldo,75,125,100,70,80,45,rock,bug,3,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2
349,Feebas,20,15,20,10,55,80,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
350,Milotic,95,60,79,100,125,81,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
351,Castform,70,70,70,70,70,70,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
352,Kecleon,60,90,70,60,120,40,normal,,3,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
353,Shuppet,44,75,35,63,33,45,ghost,,3,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
354,Banette,64,165,75,93,83,75,ghost,,3,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
355,Duskull,20,40,90,30,90,25,ghost,,3,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
356,Dusclops,40,70,130,60,130,25,ghost,,3,0,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1
357,Tropius,99,68,83,72,87,51,grass,flying,3,0,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5
358,Chimecho,75,50,80,95,90,65,psychic,,3,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
359,Absol,65,150,60,115,60,115,dark,,3,0,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1
360,Wynaut,95,23,48,23,48,23,psychic,,3,0,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
361,Snorunt,50,50,50,50,50,50,ice,,3,0,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1
362,Glalie,80,120,80,120,80,100,ice,,3,0,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1
363,Spheal,70,40,50,55,50,25,ice,water,3,0,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5
364,Sealeo,90,60,70,75,70,45,ice,water,3,0,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5
365,Walrein,110,80,90,95,90,65,ice,water,3,0,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5
366,Clamperl,35,64,85,74,55,32,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
367,Huntail,55,104,105,94,75,52,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
368,Gorebyss,55,84,105,114,75,52,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
369,Relicanth,100,90,130,45,65,55,water,rock,3,0,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1
370,Luvdisc,43,30,55,40,65,97,water,,3,0,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
371,Bagon,45,75,60,40,30,50,dragon,,3,0,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5
372,Shelgon,65,95,100,60,50,50,dragon,,3,0,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5
373,Salamence,95,145,130,120,90,120,dragon,flying,3,0,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5
374,Beldum,40,55,80,35,60,30,steel,psychic,3,0,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1
375,Metang,60,75,100,55,80,50,steel,psychic,3,0,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1
376,Metagross,80,145,150,105,110,110,steel,psychic,3,0,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1
377,Regirock,80,100,200,50,100,50,rock,,3,1,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2
378,Regice,80,50,100,100,200,50,ice,,3,1,1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1
379,Registeel,80,75,150,75,150,50,steel,,3,1,0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1
380,Latias,80,100,120,140,150,110,dragon,psychic,3,1,2,2,2,0.5,2,0.5,0.5,1,2,0.5,1,2,1,1,0.5,1,1,0.5
381,Latios,80,130,100,160,120,110,dragon,psychic,3,1,2,2,2,0.5,2,0.5,0.5,1,2,0.5,1,2,1,1,0.5,1,1,0.5
382,Kyogre,100,150,90,180,160,90,water,,3,1,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5
383,Groudon,100,180,160,150,90,90,ground,,3,1,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2
384,Rayquaza,105,180,100,180,100,115,dragon,flying,3,1,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5
385,Jirachi,100,100,100,100,100,100,steel,psychic,3,1,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1
386,Deoxys,50,95,90,95,90,180,psychic,,3,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
387,Turtwig,55,68,64,45,55,31,grass,,4,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
388,Grotle,75,89,85,55,65,36,grass,,4,0,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5
